,1M,3M,6M,1Y,2Y,3Y,5Y,7Y,10Y,30Y
03-01-2014,0.416267216,0.478385816,0.054152469,0.215683814,1.128906236,1.220482705,1.895662984,1.767144603,2.121920012,3.076654047
04-01-2014,0.432626727,0.480187183,0.038282371,0.211522142,1.129681164,1.235245903,1.903892573,1.75977086,2.141266858,3.076404764
05-01-2014,0.442597365,0.470947115,0.019097067,0.20025469,1.103678497,1.252142617,1.905608837,1.752373708,2.14488785,3.077919437
06-01-2014,0.447564832,0.480623367,0.016777697,0.193215976,1.110300698,1.25856128,1.906414723,1.769794141,2.141385273,3.070720573
07-01-2014,0.450909564,0.475223864,0.02074183,0.18655191,1.10709876,1.273688003,1.903170024,1.763403329,2.150750703,3.062312237
08-01-2014,0.445366018,0.479836353,0.028249121,0.196315721,1.101120985,1.278456072,1.899441159,1.758558084,2.160376406,3.057915802
09-01-2014,0.447591655,0.481080988,0.019683086,0.204044463,1.105603233,1.262565747,1.901660528,1.752374296,2.169153008,3.046352604
10-01-2014,0.444739839,0.483977185,0.020117808,0.21014813,1.093455857,1.275781062,1.905861685,1.763252042,2.176146929,3.046259723
11-01-2014,0.434466253,0.479468759,0.032834315,0.221231632,1.088499057,1.253234628,1.904160167,1.760950419,2.174148749,3.050488036
12-01-2014,0.441475954,0.487391156,0.036399988,0.206825466,1.085769459,1.271667346,1.907153901,1.763892975,2.177024636,3.053811073
13-01-2014,0.422411057,0.485474961,0.036096845,0.217077429,1.086150842,1.258495255,1.910594614,1.757462378,2.167290351,3.047137801
14-01-2014,0.42675109,0.495545051,0.039960285,0.222133615,1.089935204,1.259305872,1.916170059,1.738112175,2.168179058,3.038778401
15-01-2014,0.436054311,0.494367809,0.04020787,0.21009304,1.098069851,1.264324497,1.920625642,1.731607992,2.161989939,3.040567196
16-01-2014,0.430498324,0.497846952,0.022920569,0.206192684,1.112443879,1.267840384,1.921959991,1.747489804,2.14330231,3.034044707
17-01-2014,0.427288938,0.504713762,0.02992582,0.19926463,1.120427514,1.264613866,1.931653109,1.739228662,2.142315817,3.030123369
18-01-2014,0.435737181,0.500531513,0.029586232,0.203319121,1.124789582,1.271709487,1.933342107,1.735882671,2.139518227,3.030328747
19-01-2014,0.437733921,0.499354139,0.029739859,0.19118109,1.130128424,1.273158385,1.94135707,1.735883955,2.125611047,3.027461178
20-01-2014,0.436134482,0.505297366,0.013177671,0.191510526,1.134237826,1.267866482,1.941954094,1.730867663,2.119774463,3.024193819
21-01-2014,0.430448946,0.510766312,0.007298056,0.184287246,1.148381255,1.275552402,1.927061987,1.724749517,2.121714167,3.02678386
22-01-2014,0.418525003,0.520034836,0.013899851,0.188142459,1.159235083,1.279170722,1.930650634,1.737210951,2.130523924,3.0200518
23-01-2014,0.423590564,0.514720693,0.017933087,0.191955368,1.148167344,1.278195957,1.93277269,1.733720629,2.133041603,3.026498982
24-01-2014,0.42334582,0.516517489,0.02900048,0.19574094,1.149773939,1.270531322,1.938140899,1.736361829,2.143311519,3.02687401
25-01-2014,0.408815688,0.502916522,0.034885926,0.191179391,1.153268081,1.271445183,1.936806181,1.735590939,2.136388403,3.026747789
26-01-2014,0.40413974,0.49993847,0.032296734,0.189365845,1.160645468,1.270406857,1.9449958,1.747893778,2.14322796,3.031023537
27-01-2014,0.406754398,0.50686134,0.03301162,0.197242404,1.165558315,1.267528133,1.952162607,1.748625618,2.142378904,3.027213944
28-01-2014,0.408082549,0.514833041,0.04012314,0.200069554,1.170355464,1.277701707,1.950962877,1.739702258,2.152787943,3.022975718
29-01-2014,0.402559844,0.500463459,0.044693404,0.187097933,1.164353393,1.282407602,1.956738247,1.734488625,2.151714716,3.015994962
30-01-2014,0.398172669,0.502593181,0.040680231,0.185144213,1.15263574,1.291471251,1.960818779,1.740831868,2.162038118,3.009393259
31-01-2014,0.395305514,0.487434506,0.065803614,0.183947531,1.160945563,1.281565962,1.968789887,1.755692595,2.161555872,3.001306207
01-02-2014,0.394195142,0.469620414,0.06550052,0.190515268,1.160659502,1.279292845,1.973010432,1.760524794,2.148276628,3.00201679
02-02-2014,0.413683023,0.458940284,0.06481717,0.206049237,1.169492903,1.275185672,1.974659515,1.7605079,2.142292054,3.001422774
03-02-2014,0.411443294,0.459842275,0.058830104,0.195836291,1.169162657,1.288906618,1.975317138,1.75785515,2.14832474,3.000156217
04-02-2014,0.426387558,0.459810975,0.064434081,0.189799456,1.173187371,1.291107365,1.974865089,1.753841088,2.143220499,3.002415038
05-02-2014,0.431419071,0.458793673,0.066732224,0.189496139,1.173975579,1.289503806,1.97500887,1.775425412,2.145713573,3.007577414
06-02-2014,0.434923259,0.456691138,0.077084138,0.187166828,1.182416016,1.28683015,1.96732909,1.778348581,2.136876226,3.011862535
07-02-2014,0.42536999,0.454139074,0.0656303,0.209760164,1.169184339,1.286908659,1.976475524,1.786639669,2.143686963,3.009324708
08-02-2014,0.436178702,0.461446203,0.067328697,0.211684811,1.166752958,1.279631443,1.986372732,1.797137333,2.13661409,3.008094427
09-02-2014,0.435031316,0.461184955,0.067843056,0.219259702,1.16077522,1.272860667,1.99626569,1.793436175,2.126509807,3.004213387
10-02-2014,0.432390894,0.473624657,0.075241666,0.228439867,1.167335009,1.280430617,1.990761033,1.791847358,2.118590485,3.002529483
11-02-2014,0.437863734,0.474701323,0.085733513,0.219308541,1.171336916,1.270444194,1.991514444,1.797770025,2.116874464,3.006938496
12-02-2014,0.430185875,0.461391804,0.090189749,0.233260623,1.163368556,1.280221748,1.991861832,1.787084493,2.107822422,3.007064774
13-02-2014,0.426950177,0.4508885,0.076637435,0.226486868,1.164919028,1.280170542,1.987851928,1.78869959,2.116142636,3.010217786
14-02-2014,0.425979708,0.458313076,0.068958633,0.224687512,1.163310325,1.270274916,1.984492935,1.772099913,2.13144006,3.002718476
15-02-2014,0.438668621,0.458617752,0.073477546,0.220777113,1.164973762,1.275478833,1.989809354,1.7782981,2.128493398,2.998875599
16-02-2014,0.42591521,0.462803504,0.082136576,0.233704967,1.167415143,1.269346995,1.976232585,1.786631434,2.114123186,2.996150766
17-02-2014,0.424120756,0.462247863,0.082422996,0.234810147,1.148092237,1.269464242,1.95839598,1.792489178,2.109682184,2.978894472
18-02-2014,0.417607118,0.45768726,0.091948593,0.236383249,1.150847797,1.278914015,1.957626826,1.798522682,2.115153073,2.968602716
19-02-2014,0.429390987,0.446324846,0.099287527,0.224246665,1.155657691,1.293809334,1.955922997,1.796471837,2.120036593,2.965967545
20-02-2014,0.443937216,0.447862384,0.09672617,0.219924381,1.148194103,1.288787294,1.953117609,1.792570724,2.114771191,2.982758274
21-02-2014,0.435696456,0.449035445,0.101466339,0.224965245,1.147725247,1.286861674,1.956729989,1.794702898,2.11269952,2.970263246
22-02-2014,0.431953066,0.439863043,0.096129062,0.225231031,1.150595136,1.301105296,1.952430738,1.800899903,2.115147201,2.980631227
23-02-2014,0.436562896,0.431795192,0.082344694,0.227721124,1.146367528,1.293262786,1.942290117,1.802187707,2.127208862,2.977361848
24-02-2014,0.441285058,0.430977061,0.072029637,0.233599615,1.137609991,1.293435799,1.939557953,1.809332326,2.118743654,2.980488808
25-02-2014,0.434566679,0.426888219,0.042948035,0.250336403,1.142014447,1.287297019,1.930560708,1.805367136,2.124478691,2.965352128
26-02-2014,0.433434004,0.441053354,0.033876465,0.250979484,1.159640925,1.292354232,1.931568098,1.809420228,2.121271768,2.975749179
27-02-2014,0.430239363,0.425379901,0.03074604,0.243245608,1.157391373,1.290281559,1.941147484,1.81498257,2.123377892,2.975725615
28-02-2014,0.421768499,0.4079305,0.03165132,0.249602737,1.156524702,1.286002725,1.944863501,1.814315912,2.136863845,2.985587442
01-03-2014,0.429444564,0.413992372,0.021329981,0.254906687,1.15953531,1.290854123,1.948804377,1.817938013,2.158470777,2.984977957
02-03-2014,0.436935263,0.410224454,0.027655113,0.262421246,1.162450719,1.304208098,1.941730169,1.814040245,2.160169818,2.992024412
03-03-2014,0.438370699,0.420510526,0.022361594,0.253296618,1.164915745,1.303590656,1.946073079,1.813821027,2.15744966,2.991424911
04-03-2014,0.43860149,0.418070676,0.020736538,0.250067871,1.171769066,1.305142824,1.964127099,1.815106663,2.1530428,3.012790314
05-03-2014,0.441910501,0.425991674,0.025473362,0.25505196,1.176054299,1.296326147,1.967067331,1.804507773,2.151647897,3.006985374
06-03-2014,0.444770263,0.428664684,0.029322529,0.257350332,1.171199696,1.294238119,1.9744305,1.813050626,2.142473632,2.994737953
07-03-2014,0.438955148,0.437026345,0.039041601,0.249952637,1.173658171,1.30891357,1.977752992,1.824422652,2.150463445,2.987456364
08-03-2014,0.437435296,0.437304381,0.039874668,0.257283269,1.176927649,1.285423963,1.96725027,1.806923605,2.151866367,2.989380265
09-03-2014,0.439701096,0.429632954,0.04526782,0.263013369,1.166886456,1.273695657,1.967249216,1.821257863,2.165464309,2.9938875
10-03-2014,0.433861123,0.436727696,0.041648426,0.256873312,1.149734722,1.274514715,1.962210278,1.822029306,2.147069447,2.995246113
11-03-2014,0.414412153,0.445431218,0.045823556,0.254643994,1.15423648,1.26669012,1.962789282,1.828387499,2.122315133,2.991668318
12-03-2014,0.414231,0.443860869,0.057480371,0.245652785,1.149267207,1.251363168,1.974871575,1.826417178,2.118807862,2.991248457
13-03-2014,0.419320887,0.446639776,0.078663444,0.249284272,1.145545243,1.246872314,1.971729503,1.814402482,2.119126776,2.997516202
14-03-2014,0.414413978,0.440180736,0.090791006,0.237872407,1.129002696,1.237649099,1.959406042,1.817492291,2.11624114,2.995758705
15-03-2014,0.423637451,0.434650057,0.096991721,0.249962989,1.125357396,1.243545282,1.957471498,1.824885076,2.103669226,2.982594607
16-03-2014,0.42050731,0.427538658,0.092858048,0.248206777,1.131117504,1.240283997,1.950880608,1.822072969,2.097516064,2.975122563
17-03-2014,0.407603175,0.428094483,0.088308402,0.255937007,1.119538336,1.235947329,1.965383866,1.814556093,2.095623798,2.965395811
18-03-2014,0.396815755,0.440472971,0.089676718,0.257006437,1.105967806,1.23881726,1.974643241,1.823751909,2.100970464,2.956359927
19-03-2014,0.399320742,0.445813651,0.07532117,0.248036201,1.113073064,1.245825626,1.962254577,1.830112081,2.101732891,2.962607998
20-03-2014,0.394244572,0.450975119,0.0820718,0.245225521,1.113215085,1.240637453,1.975467688,1.829149905,2.094356696,2.956881391
21-03-2014,0.395258737,0.457001768,0.071385185,0.260006801,1.115684487,1.244369101,1.974690172,1.829303977,2.093170431,2.965023759
22-03-2014,0.395195308,0.46313817,0.067914405,0.261571925,1.109253124,1.254101326,1.968020194,1.826704141,2.090650748,2.962192148
23-03-2014,0.400975274,0.460604908,0.079065801,0.255024125,1.110608144,1.247895039,1.971387976,1.826576544,2.089410252,2.971699947
24-03-2014,0.395740539,0.465297029,0.072914122,0.255925606,1.101043541,1.242594901,1.970730832,1.841093737,2.090216683,2.984937294
25-03-2014,0.397503126,0.462200355,0.085228974,0.259421747,1.095901769,1.246359473,1.968390074,1.825181463,2.097704468,2.993696766
26-03-2014,0.412206662,0.465577505,0.083239187,0.266101663,1.102700332,1.259465723,1.968033053,1.823856832,2.091980112,2.997996463
27-03-2014,0.399820568,0.471786204,0.087941868,0.270782224,1.103806133,1.271729549,1.975009001,1.819000214,2.08726668,2.990959073
28-03-2014,0.404230835,0.463785092,0.096609005,0.281366011,1.096774003,1.27024516,1.975141969,1.826072079,2.100141427,2.977475133
29-03-2014,0.401685389,0.461656959,0.085403646,0.277485131,1.100196155,1.268015729,1.962784999,1.849064741,2.10227085,2.978368686
30-03-2014,0.392901978,0.463742608,0.084089936,0.262376943,1.091634111,1.274375137,1.97833714,1.852002064,2.111095516,2.977122644
31-03-2014,0.392209609,0.47247044,0.097392154,0.272785717,1.083103207,1.273839466,1.980557338,1.84992464,2.114198377,2.983687259
01-04-2014,0.400232087,0.485957401,0.094756625,0.261873452,1.085969084,1.288909954,1.976741531,1.855419416,2.119764343,2.985218795
02-04-2014,0.400287485,0.478569968,0.076503328,0.252978646,1.08284665,1.297689336,1.975916507,1.85126721,2.112636459,2.990473242
03-04-2014,0.411154342,0.487077453,0.081352526,0.241173744,1.080033256,1.31326777,1.984892111,1.838967185,2.112191735,2.993378029
04-04-2014,0.405057075,0.468603821,0.082143118,0.234871678,1.073762522,1.310430327,1.983822703,1.838894522,2.105119816,2.991616353
05-04-2014,0.390997688,0.471092134,0.059292915,0.232555757,1.081116012,1.301955601,1.989554145,1.848140384,2.078656616,2.99040545
06-04-2014,0.3679915,0.470146466,0.059235545,0.212695405,1.096514719,1.304243728,1.982761957,1.859863419,2.064291711,2.980572081
07-04-2014,0.349595856,0.484554828,0.061894316,0.21797062,1.098922728,1.30883387,1.983386579,1.86203079,2.065152538,2.975703347
08-04-2014,0.349222858,0.486743584,0.062778709,0.206148443,1.088162835,1.317496601,1.980930627,1.866708593,2.056415579,2.96391818
09-04-2014,0.342474085,0.484963064,0.057457587,0.216499911,1.089599022,1.33228811,1.984165892,1.847408186,2.064863912,2.951841767
10-04-2014,0.344318354,0.478765591,0.074599275,0.228016694,1.083664456,1.331269249,1.986122676,1.854315499,2.065097127,2.943642608
11-04-2014,0.338577885,0.478729737,0.084474931,0.231439397,1.077477137,1.336456231,1.983026798,1.861438763,2.08531321,2.940771997
12-04-2014,0.344990726,0.47276659,0.083576821,0.231675896,1.075927668,1.356160341,1.980574053,1.866133575,2.069872515,2.944227969
13-04-2014,0.354127163,0.468545812,0.063495044,0.231366682,1.076065138,1.361952941,1.996661277,1.863093146,2.06302221,2.934892627
14-04-2014,0.355711792,0.472380646,0.059129801,0.237596143,1.079788211,1.362298795,1.98944196,1.859238232,2.043584168,2.936778923
15-04-2014,0.355922522,0.473888478,0.063164353,0.240682715,1.078905146,1.362688139,1.978207428,1.854568466,2.043987936,2.930892095
16-04-2014,0.362803729,0.468619421,0.064894796,0.241615241,1.084875366,1.369894468,1.983759689,1.837720417,2.053541122,2.94311056
17-04-2014,0.358946735,0.470512596,0.057768143,0.226028213,1.078965644,1.365573356,1.980920883,1.830049104,2.04767372,2.94302251
18-04-2014,0.352784919,0.474860791,0.063221428,0.245071315,1.087971084,1.36751818,1.975958769,1.832399083,2.050286488,2.938916005
19-04-2014,0.35905477,0.463676007,0.061266229,0.249518182,1.085670411,1.365864145,1.974856482,1.825714273,2.059677695,2.930771704
20-04-2014,0.361600044,0.46698519,0.053677254,0.250103016,1.078393353,1.376992485,1.965746219,1.820483096,2.049883895,2.919910114
21-04-2014,0.374329767,0.471327387,0.054799601,0.244850401,1.085654248,1.370398705,1.972095333,1.813503006,2.044727834,2.925976373
22-04-2014,0.381240386,0.476107171,0.046402208,0.241276586,1.086909438,1.363604458,1.983063035,1.794287431,2.038497918,2.921899841
23-04-2014,0.358488836,0.464937338,0.051404525,0.241518855,1.099494526,1.375966269,1.986527406,1.796793337,2.039025366,2.900659185
24-04-2014,0.34733236,0.465742742,0.05633273,0.243836213,1.092354806,1.38346552,1.998386958,1.804297253,2.046942161,2.896185379
25-04-2014,0.355939833,0.466908811,0.060425174,0.246759668,1.091382909,1.3765855,1.997729865,1.812191346,2.043410355,2.903332157
26-04-2014,0.361836398,0.464517312,0.071535575,0.243915295,1.103459284,1.380058516,1.997602938,1.805088935,2.042704273,2.901702081
27-04-2014,0.351770027,0.462776388,0.06510515,0.248603229,1.113909528,1.37024319,2.0113014,1.804060527,2.034904102,2.907764119
28-04-2014,0.348198392,0.462122495,0.061870924,0.242069325,1.119701504,1.367952779,1.999808185,1.808469008,2.025259443,2.898538037
29-04-2014,0.357739241,0.452551776,0.043339365,0.247052217,1.117270597,1.366211538,1.997292182,1.810322367,2.019237689,2.910346956
30-04-2014,0.345929397,0.456110775,0.048476333,0.240975003,1.109080721,1.374348932,1.989365296,1.805469056,2.026336161,2.910624886
01-05-2014,0.331552248,0.470087248,0.044236247,0.237752945,1.111126995,1.379349546,2.00505413,1.792188511,2.032943778,2.916568964
02-05-2014,0.330454929,0.476385438,0.051710439,0.226697242,1.125125127,1.366879448,1.9959716,1.790094209,2.048343302,2.914102911
03-05-2014,0.330199458,0.487842067,0.049307894,0.217269749,1.121787249,1.377845783,1.99653852,1.805539475,2.054246782,2.908944439
04-05-2014,0.330608068,0.481016322,0.04396043,0.253102423,1.129936245,1.384734567,1.991553078,1.818096148,2.063042107,2.92399741
05-05-2014,0.345272981,0.469183607,0.035081714,0.24507212,1.122384719,1.387322186,1.98701865,1.834676936,2.078279546,2.923945717
06-05-2014,0.360915591,0.481088684,0.031476061,0.228998397,1.120640972,1.382165209,1.988670695,1.835390763,2.078783687,2.928135195
07-05-2014,0.351215415,0.484379567,0.027959132,0.230598255,1.128300251,1.37237001,1.986420346,1.834442489,2.074669535,2.935333831
08-05-2014,0.345452309,0.479936363,0.022279779,0.239334698,1.124360698,1.376050374,2.002225987,1.833843941,2.083566021,2.948704663
09-05-2014,0.353669841,0.479801953,0.027416641,0.22903567,1.118120353,1.371212972,2.020150883,1.827343265,2.076946207,2.940353296
10-05-2014,0.358148335,0.480942924,0.036110713,0.234405747,1.107077234,1.36475475,2.031073513,1.825716879,2.086446941,2.939155848
11-05-2014,0.350407084,0.478516838,0.028366315,0.229881325,1.10868464,1.368847591,2.018351983,1.825577935,2.081754015,2.933968529
12-05-2014,0.351468561,0.474113223,0.039423419,0.23938582,1.118139266,1.364888309,2.010651992,1.826234175,2.080551228,2.929097944
13-05-2014,0.342062685,0.473781079,0.036190863,0.244892596,1.123460115,1.373694707,2.000577628,1.829442641,2.074731503,2.919334631
14-05-2014,0.338633867,0.482330719,0.033212316,0.257416233,1.127851143,1.370541984,2.009858015,1.833005815,2.067271028,2.934205052
15-05-2014,0.340709698,0.482481089,0.026368055,0.26685254,1.131989346,1.375575889,2.005797764,1.83967862,2.074565536,2.928854826
16-05-2014,0.329373777,0.487132073,0.013781279,0.268068666,1.128411385,1.385325211,2.002655013,1.848536804,2.070451861,2.936854754
17-05-2014,0.345856509,0.478587696,0.016117565,0.290058925,1.128944096,1.385819517,2.008963005,1.848865451,2.056794053,2.945913053
18-05-2014,0.329832922,0.475253363,0.025776971,0.287206586,1.123394524,1.392853628,2.002154087,1.839087645,2.058990165,2.944449666
19-05-2014,0.319883537,0.480348983,0.029492872,0.284328546,1.121063868,1.39661677,2.011676978,1.836825299,2.064227673,2.948971268
20-05-2014,0.326917995,0.480663457,0.022194268,0.280628552,1.123806696,1.411164485,2.007804821,1.843263599,2.061603221,2.949855018
21-05-2014,0.339041169,0.486777797,0.012263873,0.276048752,1.133856466,1.412299509,1.9986141,1.836711979,2.067231169,2.9578103
22-05-2014,0.339184011,0.506580308,0.018857092,0.274100904,1.127330818,1.404500435,2.001297471,1.832801763,2.080621119,2.969540795
23-05-2014,0.344248544,0.497148338,0.013479341,0.284146324,1.122826288,1.413477569,2.005094302,1.833215506,2.074998457,2.968786844
24-05-2014,0.345765727,0.505408649,0.006393457,0.282043789,1.123184874,1.418778996,1.997826587,1.822682947,2.080390178,2.956643251
25-05-2014,0.356045565,0.504161241,-0.005986792,0.278200427,1.126217863,1.414517387,1.997986825,1.828603574,2.078772655,2.94914679
26-05-2014,0.353653693,0.515479962,0.007493723,0.262041018,1.134946086,1.416518569,2.005378687,1.824199668,2.064626547,2.9538227
27-05-2014,0.346125875,0.504373622,-0.003053488,0.266848328,1.136061706,1.422778297,2.010731289,1.8208322,2.064062759,2.9497312
28-05-2014,0.344443253,0.496635584,7.04E-05,0.275449294,1.129528801,1.433028454,2.011639461,1.822760832,2.050467323,2.935273101
29-05-2014,0.345596184,0.502953441,-0.005300658,0.288810045,1.135408289,1.425761724,2.01188625,1.842576265,2.040526811,2.939499261
30-05-2014,0.343014227,0.508608612,0.004837532,0.285720149,1.144359587,1.443531351,2.012416448,1.848855374,2.035803284,2.939653335
31-05-2014,0.341600827,0.514984099,0.014474939,0.28484291,1.15662857,1.455771731,2.019191278,1.844727162,2.030908654,2.933154284
01-06-2014,0.349194155,0.505289953,0.01988964,0.276194035,1.163216939,1.455909487,2.029860386,1.853858799,2.042389177,2.944840834
02-06-2014,0.350343202,0.496019609,0.011469456,0.259499247,1.154547612,1.456460077,2.025383153,1.852417714,2.0463309,2.942408312
03-06-2014,0.341368572,0.49559374,0.004281532,0.257332955,1.165289828,1.454296034,2.039550813,1.863870802,2.041696458,2.933519322
04-06-2014,0.340948138,0.504820362,0.000360005,0.264597677,1.174957348,1.448103829,2.034142405,1.869572098,2.042911238,2.92803083
05-06-2014,0.338130695,0.504256205,-0.012158831,0.270722822,1.17112781,1.425834099,2.033951437,1.863639528,2.056421816,2.92334727
06-06-2014,0.329349548,0.508319667,-0.01744241,0.264487173,1.175203822,1.417510361,2.022293248,1.877447512,2.061057806,2.921233595
07-06-2014,0.32932173,0.512366582,-0.00965571,0.25843937,1.178132994,1.413456727,2.020781398,1.878733055,2.061004377,2.927118131
08-06-2014,0.333218423,0.500301228,-0.020518296,0.255481637,1.192761996,1.406643993,2.019115616,1.874442287,2.056572022,2.928544048
09-06-2014,0.344424641,0.503948975,-0.026946543,0.277507473,1.193390582,1.402026225,2.030412387,1.870689722,2.069875331,2.921578906
10-06-2014,0.355864884,0.505557356,-0.016618126,0.292721598,1.184329723,1.4122324,2.019141156,1.862312247,2.063448056,2.925607999
11-06-2014,0.356129011,0.504220268,-0.015448243,0.297451915,1.189675708,1.420985734,2.033701434,1.862141348,2.059279344,2.930516288
12-06-2014,0.346974972,0.498790635,-0.007453196,0.296458888,1.180010169,1.40906731,2.034091168,1.87127652,2.06830771,2.931403332
13-06-2014,0.363046248,0.497952072,-0.008561737,0.275919401,1.176431265,1.41588343,2.046602858,1.864634643,2.072005729,2.939778365
14-06-2014,0.363135913,0.479685828,-0.006583417,0.282010846,1.168851882,1.413850194,2.03735889,1.844073463,2.080221764,2.939748376
15-06-2014,0.375917313,0.486544406,-0.009417095,0.281345401,1.173381301,1.421585261,2.039940255,1.852918208,2.077848414,2.931771228
16-06-2014,0.375398839,0.488185885,-0.019029378,0.270651624,1.176960391,1.418334406,2.038613528,1.850040666,2.090013222,2.941865317
17-06-2014,0.365500009,0.483923539,-0.012229344,0.275467114,1.176628728,1.409233605,2.033153208,1.845906526,2.092229176,2.955495134
18-06-2014,0.360004967,0.475715257,-0.013098036,0.283721026,1.165053664,1.420862678,2.031776957,1.840031966,2.079427662,2.961147301
19-06-2014,0.358635598,0.477080901,-0.02030453,0.281168257,1.161161014,1.420057933,2.026420538,1.827758518,2.10125566,2.950240067
20-06-2014,0.36008727,0.462904678,-0.036280909,0.281950869,1.162555955,1.430149925,2.029616913,1.826560032,2.093658858,2.962232163
21-06-2014,0.36751808,0.452934042,-0.035977199,0.283103287,1.159790725,1.436324729,2.036270778,1.825036147,2.091411904,2.974223831
22-06-2014,0.374980791,0.453512926,-0.049010872,0.285855288,1.165375393,1.414288556,2.038285733,1.821702611,2.08964507,2.966964783
23-06-2014,0.373795277,0.464648858,-0.05258206,0.293579877,1.158924743,1.420358605,2.03829898,1.82451881,2.089702296,2.972097785
24-06-2014,0.353254596,0.453290256,-0.049245416,0.27723157,1.154680101,1.419923879,2.031673859,1.818986318,2.091874953,2.980172145
25-06-2014,0.345587001,0.44868979,-0.055095503,0.257860532,1.155813795,1.427401621,2.039807005,1.812020187,2.081861369,2.980344989
26-06-2014,0.35222119,0.449928594,-0.052781066,0.266995179,1.149900702,1.42564186,2.052883849,1.810445698,2.071722673,2.97499014
27-06-2014,0.344715751,0.452785894,-0.059948642,0.269163453,1.144012181,1.408654832,2.055336807,1.811633408,2.075864736,2.969606243
28-06-2014,0.338479396,0.455997629,-0.047796486,0.269252797,1.147408861,1.40608213,2.042987763,1.819372843,2.08313205,2.975292435
29-06-2014,0.337023832,0.460774078,-0.040646391,0.282214067,1.15531707,1.4065927,2.032521737,1.82061811,2.085184669,2.980964673
30-06-2014,0.347854967,0.460012874,-0.023838494,0.268139771,1.158671805,1.400204537,2.017263961,1.819003915,2.073527287,2.97967325
01-07-2014,0.348133121,0.468961205,-0.035899175,0.275407332,1.159456449,1.40843533,2.013809952,1.808345958,2.063787293,2.96933879
02-07-2014,0.351955634,0.480776581,-0.040418787,0.280440414,1.147268912,1.4098779,2.019158453,1.79676096,2.062156225,2.975066127
03-07-2014,0.328485469,0.491460206,-0.037589352,0.286174235,1.143967158,1.39609612,2.023430956,1.796100237,2.062413149,2.983766983
04-07-2014,0.33458198,0.506830105,-0.036358518,0.280644536,1.142459823,1.399421427,2.031557808,1.784363965,2.062481449,2.996643316
05-07-2014,0.332660309,0.5142782,-0.032413578,0.288291421,1.135981739,1.392978214,2.031719983,1.772106191,2.060323525,2.99866633
06-07-2014,0.346937394,0.517499946,-0.02741175,0.297607228,1.128264478,1.391657553,2.051123284,1.771473213,2.069254971,3.006376233
07-07-2014,0.335112484,0.51998378,-0.02623777,0.300246898,1.122231578,1.382722197,2.047315204,1.770690853,2.078734846,3.020914719
08-07-2014,0.346285267,0.526865261,-0.034272493,0.296975728,1.123910987,1.377662684,2.051932849,1.776454742,2.083025167,3.029115796
09-07-2014,0.339048537,0.534327891,-0.039837656,0.289448241,1.128167916,1.387389673,2.055836957,1.776621174,2.085506397,3.030207212
10-07-2014,0.33004093,0.52438693,-0.040468263,0.290087095,1.128258575,1.392798486,2.054113144,1.781125008,2.084349703,3.044794083
11-07-2014,0.33068664,0.543112711,-0.03765217,0.288377678,1.121062991,1.381255377,2.046181605,1.774088157,2.087508263,3.04058476
12-07-2014,0.332182056,0.553368538,-0.038354637,0.305010932,1.111656503,1.380050709,2.041867102,1.78158021,2.06958993,3.029039838
13-07-2014,0.331323282,0.565779559,-0.036547903,0.294198552,1.102079171,1.393434626,2.036898024,1.774036503,2.081408911,3.037128614
14-07-2014,0.341515759,0.558179224,-0.048748748,0.295263884,1.10476018,1.396351441,2.048723495,1.760166367,2.088286471,3.028355614
15-07-2014,0.348361641,0.554379571,-0.055260522,0.290384662,1.093195298,1.396674872,2.042542108,1.766456752,2.09340692,3.04186087
16-07-2014,0.351292261,0.558544993,-0.044059724,0.285363361,1.081289232,1.398275625,2.03116104,1.786088262,2.105050906,3.059172681
17-07-2014,0.351791837,0.562949582,-0.047735527,0.292426759,1.071564887,1.377930879,2.024835355,1.774444474,2.11687432,3.0736981
18-07-2014,0.340568405,0.573283307,-0.040124447,0.279868546,1.068442746,1.373289569,2.030819318,1.764614239,2.116083339,3.068210624
19-07-2014,0.344355134,0.57154897,-0.044406413,0.278162173,1.084731089,1.369954372,2.022491277,1.769281708,2.114935142,3.056888753
20-07-2014,0.362207105,0.568729139,-0.047429368,0.279440856,1.098572023,1.35651641,2.024699163,1.785979885,2.115964971,3.047006081
21-07-2014,0.35725993,0.570384199,-0.036782937,0.276726169,1.105185238,1.345033459,2.013149416,1.78211748,2.127469201,3.047557078
22-07-2014,0.359578419,0.572608836,-0.027909273,0.271844404,1.110691518,1.338386398,2.029015598,1.775714351,2.120410086,3.051954437
23-07-2014,0.360216727,0.575223655,-0.026090763,0.263121266,1.12359839,1.345534735,2.039887197,1.771487704,2.123742275,3.053533384
24-07-2014,0.369240748,0.58450564,-0.024546356,0.250977657,1.137835685,1.349982635,2.035019701,1.774740041,2.111653526,3.061976209
25-07-2014,0.357471054,0.582738964,-0.022590721,0.259288375,1.138688042,1.355062338,2.034794366,1.774482553,2.112337344,3.060463746
26-07-2014,0.343978492,0.576592376,-0.020632522,0.257295407,1.13744157,1.352475508,2.027885579,1.770537757,2.10988269,3.060504891
27-07-2014,0.347125519,0.575147974,-0.028869764,0.24611075,1.158221067,1.343436988,2.023736579,1.77467376,2.112769575,3.064671816
28-07-2014,0.343583782,0.577056438,-0.028379015,0.243613699,1.160184345,1.351879913,2.023558977,1.774549383,2.121314864,3.072362699
